Datecadangan,Predictions,warna
2016-03-21,12857.3979560968,blue
2016-03-22,12859.601981169544,blue
2016-03-23,12861.806006242055,blue
2016-03-24,12864.0100313148,blue
2016-03-28,12872.82613160531,blue
2016-03-29,12875.030156678054,blue
2016-03-30,12877.234181750566,blue
2016-03-31,12879.43820682331,blue
2016-04-01,12881.642231895821,blue
2016-04-04,12888.25430711382,blue
2016-04-05,12890.458332186332,blue
2016-04-06,12892.662357259076,blue
2016-04-07,12894.866382331587,blue
2016-04-08,12897.070407404331,blue
2016-04-12,12905.886507694842,blue
2016-04-19,12921.314683203353,blue
2016-04-20,12923.518708275864,blue
2016-04-21,12925.722733348608,blue
2016-04-22,12927.92675842112,blue
2016-04-25,12934.538833639119,blue
2016-04-26,12936.74285871163,blue
2016-04-27,12938.946883784374,blue
2016-04-28,12941.150908856886,blue
2016-04-29,12943.35493392963,blue
2016-05-02,12949.96700914763,blue
2016-05-03,12952.17103422014,blue
2016-05-04,12954.375059292885,blue
2016-05-09,12965.395184655907,blue
2016-05-10,12967.59920972865,blue
2016-05-11,12969.803234801162,blue
2016-05-12,12972.007259873906,blue
2016-05-13,12974.211284946417,blue
2016-05-16,12980.823360164417,blue
2016-05-17,12983.027385237161,blue
2016-05-18,12985.231410309672,blue
2016-05-19,12987.435435382416,blue
2016-05-20,12989.639460454928,blue
2016-05-23,12996.251535672927,blue
2016-05-24,12998.455560745439,blue
2016-05-25,13000.659585818183,blue
2016-05-26,13002.863610890694,blue
2016-05-27,13005.067635963438,blue
2016-05-30,13011.679711181205,blue
2016-05-31,13013.883736253949,blue
2016-06-01,13016.08776132646,blue
2016-06-02,13018.291786399204,blue
2016-06-03,13020.495811471948,blue
2016-06-06,13027.107886689715,blue
2016-06-07,13029.31191176246,blue
2016-06-08,13031.51593683497,blue
2016-06-09,13033.719961907715,blue
2016-06-10,13035.923986980226,blue
2016-06-13,13042.536062198225,blue
2016-06-14,13044.740087270737,blue
2016-06-15,13046.94411234348,blue
2016-06-16,13049.148137415992,blue
2016-06-17,13051.352162488736,blue
2016-06-20,13057.964237706736,blue
2016-06-21,13060.168262779247,blue
2016-06-22,13062.372287851991,blue
2016-06-23,13064.576312924502,blue
2016-06-24,13066.780337997247,blue
2016-06-27,13073.392413215013,blue
2016-06-28,13075.596438287757,blue
2016-06-29,13077.800463360269,blue
2016-06-30,13080.004488433013,blue
2016-07-01,13082.208513505524,blue
2016-07-11,13104.248764232034,blue
2016-07-12,13106.452789304545,blue
2016-07-13,13108.65681437729,blue
2016-07-14,13110.8608394498,blue
2016-07-15,13113.064864522545,blue
2016-07-18,13119.676939740311,blue
2016-07-19,13121.880964813055,blue
2016-07-20,13124.084989885567,blue
2016-07-21,13126.28901495831,blue
2016-07-22,13128.493040031055,blue
2016-07-25,13135.105115248822,blue
2016-07-26,13137.309140321566,blue
2016-07-27,13139.513165394077,blue
2016-07-28,13141.717190466821,blue
2016-07-29,13143.921215539332,blue
2016-08-01,13150.533290757332,blue
2016-08-02,13152.737315829843,blue
2016-08-03,13154.941340902587,blue
2016-08-04,13157.145365975099,blue
2016-08-05,13159.349391047843,blue
2016-08-08,13165.961466265842,blue
2016-08-09,13168.165491338354,blue
2016-08-10,13170.369516411098,blue
2016-08-11,13172.573541483609,blue
2016-08-12,13174.777566556353,blue
2016-08-15,13181.38964177412,blue
2016-08-16,13183.593666846864,blue
2016-08-18,13188.00171699212,blue
2016-08-19,13190.20574206463,blue
2016-08-22,13196.81781728263,blue
2016-08-23,13199.021842355374,blue
2016-08-24,13201.225867427886,blue
2016-08-25,13203.42989250063,blue
2016-08-26,13205.633917573141,blue
2016-08-29,13212.24599279114,blue
2016-08-30,13214.450017863652,blue
2016-08-31,13216.654042936396,blue
2016-09-01,13218.858068008907,blue
2016-09-02,13221.062093081651,blue
2016-09-05,13227.674168299418,blue
2016-09-06,13229.878193372162,blue
2016-09-07,13232.082218444673,blue
2016-09-08,13234.286243517417,blue
2016-09-09,13236.490268590162,blue
2016-09-13,13245.306368880672,blue
2016-09-14,13247.510393953184,blue
2016-09-15,13249.714419025928,blue
2016-09-16,13251.918444098439,blue
2016-09-19,13258.530519316439,blue
2016-09-20,13260.73454438895,blue
2016-09-21,13262.938569461694,blue
2016-09-22,13265.142594534205,blue
2016-09-23,13267.34661960695,blue
2016-09-26,13273.958694824949,blue
2016-09-27,13276.16271989746,blue
2016-09-28,13278.366744970204,blue
2016-09-29,13280.570770042716,blue
2016-09-30,13282.77479511546,blue
2016-10-03,13289.386870333226,blue
2016-10-04,13291.59089540597,blue
2016-10-05,13293.794920478482,blue
2016-10-06,13295.998945551226,blue
2016-10-07,13298.202970623737,blue
2016-10-10,13304.815045841737,blue
2016-10-11,13307.01907091448,blue
2016-10-12,13309.223095986992,blue
2016-10-13,13311.427121059736,blue
2016-10-14,13313.631146132248,blue
2016-10-17,13320.243221350247,blue
2016-10-18,13322.447246422758,blue
2016-10-19,13324.651271495502,blue
2016-10-20,13326.855296568014,blue
2016-10-21,13329.059321640758,blue
2016-10-24,13335.671396858525,blue
2016-10-25,13337.875421931269,blue
2016-10-26,13340.07944700378,blue
2016-10-27,13342.283472076524,blue
2016-10-28,13344.487497149268,blue
2016-10-31,13351.099572367035,blue
2016-11-01,13353.303597439779,blue
2016-11-02,13355.50762251229,blue
2016-11-03,13357.711647585034,blue
2016-11-04,13359.915672657546,blue
2016-11-07,13366.527747875545,blue
2016-11-08,13368.731772948056,blue
2016-11-09,13370.9357980208,blue
2016-11-10,13373.139823093312,blue
2016-11-11,13375.343848166056,blue
2016-11-14,13381.955923384055,blue
2016-11-15,13384.159948456567,blue
2016-11-16,13386.36397352931,blue
2016-11-17,13388.567998601822,blue
2016-11-18,13390.772023674566,blue
2016-11-21,13397.384098892333,blue
2016-11-22,13399.588123965077,blue
2016-11-23,13401.792149037588,blue
2016-11-24,13403.996174110333,blue
2016-11-25,13406.200199182844,blue
2016-11-28,13412.812274400843,blue
2016-11-29,13415.016299473587,blue
2016-11-30,13417.220324546099,blue
2016-12-01,13419.424349618843,blue
2016-12-02,13421.628374691354,blue
2016-12-05,13428.240449909354,blue
2016-12-06,13430.444474981865,blue
2016-12-07,13432.648500054609,blue
2016-12-08,13434.85252512712,blue
2016-12-09,13437.056550199864,blue
2016-12-13,13445.872650490375,blue
2016-12-14,13448.076675562887,blue
2016-12-15,13450.28070063563,blue
2016-12-16,13452.484725708375,blue
2016-12-19,13459.096800926141,blue
2016-12-20,13461.300825998886,blue
2016-12-21,13463.504851071397,blue
2016-12-22,13465.708876144141,blue
2016-12-23,13467.912901216652,blue
2016-12-27,13476.729001507163,blue
2016-12-28,13478.933026579907,blue
2016-12-29,13481.137051652418,blue
2016-12-30,13483.341076725163,blue
2017-01-02,13489.953151943162,blue
2017-01-03,13492.157177015673,blue
2017-01-04,13494.361202088417,blue
2017-01-05,13496.565227160929,blue
2017-01-06,13498.769252233673,blue
2017-01-09,13505.38132745144,blue
2017-01-10,13507.585352524184,blue
2017-01-11,13509.789377596695,blue
2017-01-12,13511.99340266944,blue
2017-01-13,13514.19742774195,blue
2017-01-16,13520.80950295995,blue
2017-01-17,13523.013528032694,blue
2017-01-18,13525.217553105205,blue
2017-01-19,13527.42157817795,blue
2017-01-20,13529.62560325046,blue
2017-01-23,13536.23767846846,blue
2017-01-24,13538.441703540972,blue
2017-01-25,13540.645728613716,blue
2017-01-26,13542.849753686227,blue
2017-01-27,13545.053778758971,blue
2017-01-30,13551.665853976738,blue
2017-01-31,13553.869879049482,blue
2017-02-01,13556.073904121993,blue
2017-02-02,13558.277929194737,blue
2017-02-03,13560.481954267481,blue
2017-02-06,13567.094029485248,blue
2017-02-07,13569.298054557992,blue
2017-02-08,13571.502079630503,blue
2017-02-09,13573.706104703248,blue
2017-02-10,13575.910129775759,blue
2017-02-13,13582.522204993758,blue
2017-02-14,13584.72623006627,blue
2017-02-15,13586.930255139014,blue
2017-02-16,13589.134280211525,blue
2017-02-17,13591.33830528427,blue
2017-02-20,13597.950380502269,blue
2017-02-21,13600.15440557478,blue
2017-02-22,13602.358430647524,blue
2017-02-23,13604.562455720035,blue
2017-02-24,13606.76648079278,blue
2017-02-27,13613.378556010546,blue
2017-02-28,13615.58258108329,blue
2017-03-01,13617.786606155802,blue
2017-03-02,13619.990631228546,blue
2017-03-03,13622.194656301057,blue
2017-03-06,13628.806731519056,blue
2017-03-07,13631.0107565918,blue
2017-03-08,13633.214781664312,blue
2017-03-09,13635.418806737056,blue
2017-03-10,13637.622831809567,blue
2017-03-13,13644.234907027567,blue
2017-03-14,13646.438932100078,blue
2017-03-15,13648.642957172822,blue
2017-03-16,13650.846982245333,blue
2017-03-17,13653.051007318078,blue
2017-03-20,13659.663082535844,blue
2017-03-21,13661.867107608588,blue
2017-03-22,13664.0711326811,blue
2017-03-23,13666.275157753844,blue
2017-03-24,13668.479182826588,blue
2017-03-27,13675.091258044355,blue
2017-03-29,13679.49930818961,blue
2017-03-30,13681.703333262354,blue
2017-03-31,13683.907358334865,blue
2017-04-03,13690.519433552865,blue
2017-04-04,13692.723458625376,blue
2017-04-05,13694.92748369812,blue
2017-04-06,13697.131508770632,blue
2017-04-07,13699.335533843376,blue
2017-04-10,13705.947609061375,blue
2017-04-11,13708.151634133887,blue
2017-04-12,13710.35565920663,blue
2017-04-13,13712.559684279142,blue
2017-04-17,13721.375784569653,blue
2017-04-18,13723.579809642397,blue
2017-04-19,13725.783834714908,blue
2017-04-20,13727.987859787652,blue
2017-04-21,13730.191884860164,blue
2017-04-25,13739.007985150907,blue
2017-04-26,13741.212010223418,blue
2017-04-27,13743.416035296163,blue
2017-04-28,13745.620060368674,blue
2017-05-02,13754.436160659185,blue
2017-05-03,13756.640185731929,blue
2017-05-04,13758.84421080444,blue
2017-05-05,13761.048235877184,blue
2017-05-08,13767.66031109495,blue
2017-05-09,13769.864336167695,blue
2017-05-10,13772.068361240206,blue
2017-05-12,13776.476411385695,blue
2017-05-15,13783.088486603461,blue
2017-05-16,13785.292511676205,blue
2017-05-17,13787.496536748717,blue
2017-05-18,13789.70056182146,blue
2017-05-19,13791.904586893972,blue
2017-05-22,13798.516662111972,blue
2017-05-23,13800.720687184483,blue
2017-05-24,13802.924712257227,blue
2017-05-26,13807.332762402482,blue
2017-05-29,13813.944837620482,blue
2017-05-30,13816.148862692993,blue
2017-05-31,13818.352887765737,blue
2017-06-01,13820.556912838249,blue
2017-06-02,13822.760937910993,blue
2017-06-05,13829.37301312876,blue
2017-06-06,13831.577038201503,blue
2017-06-07,13833.781063274015,blue
2017-06-08,13835.985088346759,blue
2017-06-09,13838.18911341927,blue
2017-06-12,13844.80118863727,blue
2017-06-13,13847.005213710014,blue
2017-06-14,13849.209238782525,blue
2017-06-15,13851.41326385527,blue
2017-06-16,13853.61728892778,blue
2017-06-19,13860.22936414578,blue
2017-06-20,13862.433389218291,blue
2017-06-21,13864.637414291035,blue
2017-06-22,13866.841439363547,blue
2017-06-23,13869.04546443629,blue
2017-06-26,13875.657539654057,blue
2017-06-27,13877.861564726802,blue
2017-06-28,13880.065589799313,blue
2017-06-29,13882.269614872057,blue
2017-06-30,13884.473639944801,blue
2017-07-03,13891.085715162568,blue
2017-07-04,13893.289740235312,blue
2017-07-05,13895.493765307823,blue
2017-07-06,13897.697790380567,blue
2017-07-07,13899.901815453079,blue
2017-07-10,13906.513890671078,blue
2017-07-11,13908.71791574359,blue
2017-07-12,13910.921940816334,blue
2017-07-13,13913.125965888845,blue
2017-07-14,13915.329990961589,blue
2017-07-17,13921.942066179588,blue
2017-07-18,13924.1460912521,blue
2017-07-19,13926.350116324844,blue
2017-07-20,13928.554141397355,blue
2017-07-21,13930.7581664701,blue
2017-07-24,13937.370241687866,blue
2017-07-25,13939.57426676061,blue
2017-07-26,13941.778291833121,blue
2017-07-27,13943.982316905865,blue
2017-07-28,13946.186341978377,blue
2017-07-31,13952.798417196376,blue
2017-08-01,13955.00244226912,blue
2017-08-02,13957.206467341632,blue
2017-08-03,13959.410492414376,blue
2017-08-04,13961.614517486887,blue
2017-08-07,13968.226592704887,blue
2017-08-08,13970.430617777398,blue
2017-08-09,13972.634642850142,blue
2017-08-10,13974.838667922653,blue
2017-08-11,13977.042692995397,blue
2017-08-14,13983.654768213164,blue
2017-08-15,13985.858793285908,blue
2017-08-16,13988.06281835842,blue
2017-08-17,13990.266843431164,blue
2017-08-18,13992.470868503908,blue
2017-08-21,13999.082943721674,blue
2017-08-22,14001.286968794418,blue
2017-08-23,14003.49099386693,blue
2017-08-24,14005.695018939674,blue
2017-08-25,14007.899044012185,blue
2017-08-28,14014.511119230185,blue
2017-08-29,14016.715144302696,blue
2017-08-30,14018.91916937544,blue
2017-08-31,14021.123194447951,blue
2017-09-01,14023.327219520696,blue
2017-09-04,14029.939294738695,blue
2017-09-05,14032.143319811206,blue
2017-09-06,14034.34734488395,blue
2017-09-07,14036.551369956462,blue
2017-09-08,14038.755395029206,blue
2017-09-11,14045.367470246973,blue
2017-09-12,14047.571495319717,blue
2017-09-13,14049.775520392228,blue
2017-09-14,14051.979545464972,blue
2017-09-15,14054.183570537483,blue
2017-09-18,14060.795645755483,blue
2017-09-19,14062.999670828227,blue
2017-09-20,14065.203695900738,blue
2017-09-21,14067.407720973482,blue
2017-09-22,14069.611746045994,blue
2017-09-25,14076.223821263993,blue
2017-09-26,14078.427846336504,blue
2017-09-27,14080.631871409249,blue
2017-09-28,14082.83589648176,blue
2017-09-29,14085.039921554504,blue
2017-10-02,14091.65199677227,blue
2017-10-03,14093.856021845015,blue
2017-10-04,14096.060046917526,blue
2017-10-05,14098.26407199027,blue
2017-10-06,14100.468097063014,blue
2017-10-09,14107.080172280781,blue
2017-10-10,14109.284197353525,blue
2017-10-11,14111.488222426036,blue
2017-10-12,14113.69224749878,blue
2017-10-13,14115.896272571292,blue
2017-10-16,14122.508347789291,blue
2017-10-17,14124.712372861803,blue
2017-10-18,14126.916397934547,blue
2017-10-19,14129.120423007058,blue
2017-10-20,14131.324448079802,blue
2017-10-23,14137.936523297802,blue
2017-10-24,14140.140548370313,blue
2017-10-25,14142.344573443057,blue
2017-10-26,14144.548598515568,blue
2017-10-27,14146.752623588312,blue
2017-10-30,14153.36469880608,blue
2017-10-31,14155.568723878823,blue
2017-11-01,14157.772748951335,blue
2017-11-02,14159.976774024079,blue
2017-11-03,14162.18079909659,blue
2017-11-06,14168.79287431459,blue
2017-11-07,14170.996899387334,blue
2017-11-08,14173.200924459845,blue
2017-11-09,14175.404949532589,blue
2017-11-10,14177.6089746051,blue
2017-11-13,14184.2210498231,blue
2017-11-14,14186.425074895611,blue
2017-11-15,14188.629099968355,blue
2017-11-16,14190.833125040866,blue
2017-11-17,14193.03715011361,blue
2017-11-20,14199.649225331377,blue
2017-11-21,14201.853250404121,blue
2017-11-22,14204.057275476633,blue
2017-11-23,14206.261300549377,blue
2017-11-24,14208.46532562212,blue
2017-11-27,14215.077400839888,blue
2017-11-28,14217.281425912632,blue
2017-11-29,14219.485450985143,blue
2017-11-30,14221.689476057887,blue
2017-12-01,14223.893501130398,blue
2017-12-04,14230.505576348398,blue
2017-12-05,14232.70960142091,blue
2017-12-06,14234.913626493653,blue
2017-12-07,14237.117651566165,blue
2017-12-08,14239.321676638909,blue
2017-12-11,14245.933751856908,blue
2017-12-12,14248.13777692942,blue
2017-12-13,14250.341802002164,blue
2017-12-14,14252.545827074675,blue
2017-12-15,14254.749852147419,blue
2017-12-18,14261.361927365186,blue
2017-12-19,14263.56595243793,blue
2017-12-20,14265.769977510441,blue
2017-12-21,14267.974002583185,blue
2017-12-22,14270.178027655696,blue
2017-12-25,14276.790102873696,blue
2017-12-26,14278.99412794644,blue
2017-12-27,14281.198153018951,blue
2017-12-28,14283.402178091696,blue
2017-12-29,14285.606203164207,blue
2018-01-01,14292.218278382206,blue
2018-01-02,14294.422303454718,blue
2018-01-03,14296.626328527462,blue
2018-01-04,14298.830353599973,blue
2018-01-05,14301.034378672717,blue
2018-01-08,14307.646453890484,blue
2018-01-09,14309.850478963228,blue
2018-01-10,14312.05450403574,blue
2018-01-11,14314.258529108483,blue
2018-01-12,14316.462554181227,blue
2018-01-15,14323.074629398994,blue
2018-01-16,14325.278654471738,blue
2018-01-17,14327.48267954425,blue
2018-01-18,14329.686704616994,blue
2018-01-19,14331.890729689505,blue
2018-01-22,14338.502804907504,blue
2018-01-23,14340.706829980016,blue
2018-01-24,14342.91085505276,blue
2018-01-25,14345.114880125271,blue
2018-01-26,14347.318905198015,blue
2018-01-29,14353.930980416015,blue
2018-01-30,14356.135005488526,blue
2018-01-31,14358.33903056127,blue
2018-02-01,14360.543055633781,blue
2018-02-02,14362.747080706526,blue
2018-02-05,14369.359155924292,blue
2018-02-06,14371.563180997036,blue
2018-02-07,14373.767206069548,blue
2018-02-08,14375.971231142292,blue
2018-02-09,14378.175256214803,blue
2018-02-12,14384.787331432803,blue
2018-02-13,14386.991356505547,blue
2018-02-14,14389.195381578058,blue
2018-02-15,14391.399406650802,blue
2018-02-16,14393.603431723313,blue
2018-02-19,14400.215506941313,blue
2018-02-20,14402.419532013824,blue
2018-02-21,14404.623557086568,blue
2018-02-22,14406.82758215908,blue
2018-02-23,14409.031607231824,blue
2018-02-26,14415.64368244959,blue
2018-02-27,14417.847707522335,blue
2018-02-28,14420.051732594846,blue
2018-03-01,14422.25575766759,blue
2018-03-02,14424.459782740334,blue
2018-03-05,14431.0718579581,blue
2018-03-06,14433.275883030845,blue
2018-03-07,14435.479908103356,blue
2018-03-08,14437.6839331761,blue
2018-03-09,14439.887958248612,blue
2018-03-12,14446.500033466611,blue
2018-03-13,14448.704058539122,blue
2018-03-14,14450.908083611866,blue
2018-03-15,14453.112108684378,blue
2018-03-16,14455.316133757122,blue
2018-03-19,14461.928208975121,blue
2018-03-20,14464.132234047633,blue
2018-03-21,14466.336259120377,blue
2018-03-22,14468.540284192888,blue
2018-03-23,14470.744309265632,blue
2018-03-26,14477.356384483399,blue
2018-03-27,14479.560409556143,blue
2018-03-28,14481.764434628654,blue
2018-03-29,14483.968459701398,blue
2018-03-30,14486.17248477391,blue
2018-04-02,14492.78455999191,blue
2018-04-03,14494.988585064653,blue
2018-04-04,14497.192610137165,blue
2018-04-05,14499.396635209909,blue
2018-04-06,14501.60066028242,blue
2018-04-09,14508.21273550042,blue
2018-04-10,14510.41676057293,blue
2018-04-11,14512.620785645675,blue
2018-04-12,14514.824810718186,blue
2018-04-13,14517.02883579093,blue
2018-04-16,14523.640911008697,blue
2018-04-17,14525.844936081441,blue
2018-04-18,14528.048961153952,blue
2018-04-19,14530.252986226697,blue
2018-04-20,14532.45701129944,blue
2018-04-23,14539.069086517207,blue
2018-04-24,14541.273111589951,blue
2018-04-25,14543.477136662463,blue
2018-04-26,14545.681161735207,blue
2018-04-27,14547.885186807718,blue
2018-04-30,14554.497262025718,blue
2018-05-01,14556.701287098229,blue
2018-05-02,14558.905312170973,blue
2018-05-03,14561.109337243484,blue
2018-05-04,14563.313362316228,blue
2018-05-07,14569.925437534228,blue
2018-05-08,14572.12946260674,blue
2018-05-09,14574.333487679483,blue
2018-05-10,14576.537512751995,blue
2018-05-11,14578.741537824739,blue
2018-05-14,14585.353613042505,blue
2018-05-15,14587.55763811525,blue
2018-05-16,14589.76166318776,blue
2018-05-17,14591.965688260505,blue
2018-05-18,14594.169713333016,blue
2018-05-21,14600.781788551016,blue
2018-05-22,14602.98581362376,blue
2018-05-23,14605.189838696271,blue
2018-05-24,14607.393863769015,blue
2018-05-25,14609.597888841527,blue
2018-05-28,14616.209964059526,blue
2018-05-29,14618.413989132037,blue
2018-05-30,14620.618014204782,blue
2018-05-31,14622.822039277293,blue
2018-06-01,14625.026064350037,blue
2018-06-04,14631.638139567804,blue
2018-06-05,14633.842164640548,blue
2018-06-06,14636.046189713059,blue
2018-06-07,14638.250214785803,blue
2018-06-08,14640.454239858547,blue
2018-06-11,14647.066315076314,blue
2018-06-12,14649.270340149058,blue
2018-06-13,14651.47436522157,blue
2018-06-14,14653.678390294313,blue
2018-06-15,14655.882415366825,blue
2018-06-18,14662.494490584824,blue
2018-06-19,14664.698515657336,blue
2018-06-20,14666.90254073008,blue
2018-06-21,14669.106565802591,blue
2018-06-22,14671.310590875335,blue
2018-06-25,14677.922666093335,blue
2018-06-26,14680.126691165846,blue
2018-06-27,14682.33071623859,blue
2018-06-28,14684.534741311101,blue
2018-06-29,14686.738766383845,blue
2018-07-02,14693.350841601612,blue
2018-07-03,14695.554866674356,blue
2018-07-04,14697.758891746867,blue
2018-07-05,14699.962916819612,blue
2018-07-06,14702.166941892123,blue
2018-07-09,14708.779017110122,blue
2018-07-10,14710.983042182866,blue
2018-07-11,14713.187067255378,blue
2018-07-12,14715.391092328122,blue
2018-07-13,14717.595117400633,blue
2018-07-16,14724.207192618633,blue
2018-07-17,14726.411217691144,blue
2018-07-18,14728.615242763888,blue
2018-07-19,14730.8192678364,blue
2018-07-20,14733.023292909143,blue
2018-07-23,14739.63536812691,blue
2018-07-24,14741.839393199654,blue
2018-07-25,14744.043418272166,blue
2018-07-26,14746.24744334491,blue
2018-07-27,14748.451468417654,blue
2018-07-30,14755.06354363542,blue
2018-07-31,14757.267568708165,blue
2018-08-01,14759.471593780676,blue
2018-08-02,14761.67561885342,blue
2018-08-03,14763.879643925931,blue
2018-08-06,14770.49171914393,blue
2018-08-07,14772.695744216442,blue
2018-08-08,14774.899769289186,blue
2018-08-09,14777.103794361698,blue
2018-08-10,14779.307819434442,blue
2018-08-13,14785.919894652441,blue
2018-08-14,14788.123919724952,blue
2018-08-15,14790.327944797697,blue
2018-08-16,14792.531969870208,blue
2018-08-17,14794.735994942952,blue
2018-08-20,14801.348070160719,blue
2018-08-21,14803.552095233463,blue
2018-08-22,14805.756120305974,blue
2018-08-23,14807.960145378718,blue
2018-08-24,14810.16417045123,blue
2018-08-27,14816.776245669229,blue
2018-08-28,14818.980270741973,blue
2018-08-29,14821.184295814484,blue
2018-08-30,14823.388320887228,blue
2018-08-31,14825.59234595974,blue
2018-09-03,14832.20442117774,blue
2018-09-04,14834.40844625025,blue
2018-09-05,14836.612471322995,blue
2018-09-06,14838.816496395506,blue
2018-09-07,14841.02052146825,blue
2018-09-10,14847.632596686017,blue
2018-09-11,14849.83662175876,blue
2018-09-12,14852.040646831272,blue
2018-09-13,14854.244671904016,blue
2018-09-14,14856.44869697676,blue
2018-09-17,14863.060772194527,blue
2018-09-18,14865.264797267271,blue
2018-09-19,14867.468822339782,blue
2018-09-20,14869.672847412527,blue
2018-09-21,14871.876872485038,blue
2018-09-24,14878.488947703037,blue
2018-09-25,14880.692972775549,blue
2018-09-26,14882.896997848293,blue
2018-09-27,14885.101022920804,blue
2018-09-28,14887.305047993548,blue
2018-10-01,14893.917123211548,blue
2018-10-02,14896.121148284059,blue
2018-10-03,14898.325173356803,blue
2018-10-04,14900.529198429314,blue
2018-10-05,14902.733223502059,blue
2018-10-08,14909.345298719825,blue
2018-10-09,14911.54932379257,blue
2018-10-10,14913.75334886508,blue
2018-10-11,14915.957373937825,blue
2018-10-12,14918.161399010336,blue
2018-10-15,14924.773474228336,blue
2018-10-16,14926.97749930108,blue
2018-10-17,14929.181524373591,blue
2018-10-18,14931.385549446335,blue
2018-10-19,14933.589574518846,blue
2018-10-22,14940.201649736846,blue
2018-10-23,14942.405674809357,blue
2018-10-24,14944.609699882101,blue
2018-10-25,14946.813724954613,blue
2018-10-26,14949.017750027357,blue
2018-10-29,14955.629825245123,blue
2018-10-30,14957.833850317867,blue
2018-10-31,14960.037875390379,blue
2018-11-01,14962.241900463123,blue
2018-11-02,14964.445925535867,blue
2018-11-05,14971.058000753634,blue
2018-11-06,14973.262025826378,blue
2018-11-07,14975.466050898889,blue
2018-11-08,14977.670075971633,blue
2018-11-09,14979.874101044144,blue
2018-11-12,14986.486176262144,blue
2018-11-13,14988.690201334655,blue
2018-11-14,14990.8942264074,blue
2018-11-15,14993.09825147991,blue
2018-11-16,14995.302276552655,blue
2018-11-19,15001.914351770654,blue
2018-11-20,15004.118376843166,blue
2018-11-21,15006.32240191591,blue
2018-11-22,15008.526426988421,blue
2018-11-23,15010.730452061165,blue
2018-11-26,15017.342527278932,blue
2018-11-27,15019.546552351676,blue
2018-11-28,15021.750577424187,blue
2018-11-29,15023.954602496931,blue
2018-11-30,15026.158627569443,blue
2018-12-03,15032.770702787442,blue
2018-12-04,15034.974727860186,blue
2018-12-05,15037.178752932698,blue
2018-12-06,15039.382778005442,blue
2018-12-07,15041.586803077953,blue
2018-12-10,15048.198878295952,blue
2018-12-11,15050.402903368464,blue
2018-12-12,15052.606928441208,blue
2018-12-13,15054.81095351372,blue
2018-12-14,15057.014978586463,blue
2018-12-17,15063.62705380423,blue
2018-12-18,15065.831078876974,blue
2018-12-19,15068.035103949485,blue
2018-12-20,15070.23912902223,blue
2018-12-21,15072.443154094974,blue
2018-12-24,15079.05522931274,blue
2018-12-25,15081.259254385484,blue
2018-12-26,15083.463279457996,blue
2018-12-27,15085.66730453074,blue
2018-12-28,15087.871329603251,blue
2018-12-31,15094.48340482125,blue
2019-01-01,15096.687429893762,blue
2019-01-02,15098.891454966506,blue
2019-01-03,15101.095480039017,blue
2019-01-04,15103.299505111761,blue
2019-01-07,15109.91158032976,blue
2019-01-08,15112.115605402272,blue
2019-01-09,15114.319630475016,blue
2019-01-10,15116.523655547528,blue
2019-01-11,15118.727680620272,blue
2019-01-14,15125.339755838038,blue
2019-01-15,15127.543780910783,blue
2019-01-16,15129.747805983294,blue
2019-01-17,15131.951831056038,blue
2019-01-18,15134.15585612855,blue
2019-01-21,15140.767931346549,blue
2019-01-22,15142.971956419293,blue
2019-01-23,15145.175981491804,blue
2019-01-24,15147.380006564548,blue
2019-01-25,15149.58403163706,blue
2019-01-28,15156.196106855059,blue
2019-01-29,15158.40013192757,blue
2019-01-30,15160.604157000314,blue
2019-01-31,15162.808182072826,blue
2019-02-01,15165.01220714557,blue
2019-02-04,15171.624282363337,blue
2019-02-05,15173.82830743608,blue
2019-02-06,15176.032332508592,blue
2019-02-07,15178.236357581336,blue
2019-02-08,15180.44038265408,blue
2019-02-11,15187.052457871847,blue
2019-02-12,15189.256482944591,blue
2019-02-13,15191.460508017102,blue
2019-02-14,15193.664533089846,blue
2019-02-15,15195.868558162358,blue
2019-02-18,15202.480633380357,blue
2019-02-19,15204.684658452868,blue
2019-02-20,15206.888683525613,blue
2019-02-21,15209.092708598124,blue
2019-02-22,15211.296733670868,blue
2019-02-25,15217.908808888867,blue
2019-02-26,15220.112833961379,blue
2019-02-27,15222.316859034123,blue
2019-02-28,15224.520884106634,blue
2019-03-01,15226.724909179378,blue
2019-03-04,15233.336984397145,blue
2019-03-05,15235.54100946989,blue
2019-03-06,15237.7450345424,blue
2019-03-07,15239.949059615145,blue
2019-03-08,15242.153084687656,blue
2019-03-11,15248.765159905655,blue
2019-03-12,15250.9691849784,blue
2019-03-13,15253.17321005091,blue
2019-03-14,15255.377235123655,blue
2019-03-15,15257.581260196166,blue
2019-03-18,15264.193335414166,blue
2019-03-19,15266.397360486677,blue
2019-03-20,15268.601385559421,blue
2019-03-21,15270.805410631932,blue
2019-03-22,15273.009435704676,blue
